name,state_code,city,founded_at,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,category_code,status,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,months_to_first_funding,months_to_last_funding,label
Skillshare,NY,New York,2010-11-01,2011-05-01,2013-01-31,3,4650000,education,operating,0,0,0,0,0,0,0,0,0,1,6,26,Failure
Skillz,MA,Boston,2012-04-01,2012-11-15,2013-06-18,3,8300000,games_video,operating,0,0,0,0,0,1,0,0,0,0,7,14,Success
SkimaTalk,CA,Berkeley,2012-01-01,2012-10-24,2012-10-24,1,100000,education,operating,0,0,0,0,0,0,0,0,0,1,9,9,Failure
Skimble,CA,San Francisco,2009-01-01,2011-05-01,2011-05-01,1,20000,mobile,operating,0,0,1,0,0,0,0,0,0,0,28,28,Failure
"Skinit, Inc.",CA,San Diego,2003-01-01,2011-06-09,2011-06-09,1,12000000,manufacturing,operating,0,0,0,0,0,0,0,0,0,1,101,101,Success
Skinny Mom,KY,Fort Mitchell,2011-01-01,2013-03-15,2013-03-15,1,100000,health,operating,0,0,0,0,0,0,0,0,0,1,26,26,Failure
Skorpios Technologies,NM,Albuquerque,2009-01-01,2010-08-30,2011-11-29,3,23000000,health,operating,0,0,0,0,0,0,0,0,0,1,19,34,Success
Skout,CA,San Francisco,2007-01-01,2010-07-01,2012-04-03,2,22000000,social,operating,0,0,0,0,0,0,0,0,0,1,42,63,Success
SkyBitz,VA,Sterling,1995-01-01,2007-02-07,2007-02-07,1,10000000,software,operating,1,0,0,0,0,0,0,0,0,0,145,145,Success
SkyFuel,CO,Arvada,2007-01-01,2008-04-01,2008-04-01,1,17000000,cleantech,operating,0,0,0,0,0,0,0,0,0,1,15,15,Success
SkyGrid,CA,Sunnyvale,2005-03-01,2006-01-01,2008-08-06,2,13250000,web,operating,0,1,0,0,0,0,0,0,0,0,10,41,Success
SkyPilot Networks,CA,Santa Clara,2000-01-01,2001-01-01,2008-04-01,4,68400000,mobile,acquired,0,0,1,0,0,0,0,0,0,0,12,99,Success
SkyVu Entertainment,NE,Omaha,2009-01-01,2012-08-14,2012-08-14,1,1200000,games_video,operating,0,0,0,0,0,1,0,0,0,0,43,43,Failure
Skybox Imaging,CA,Mountain View,2009-01-05,2009-07-31,2012-04-17,3,91000000,photo_video,operating,0,0,0,0,0,0,0,0,0,1,6,39,Success
Skybox Security,CA,San Jose,2002-01-01,2006-03-28,2011-11-01,4,17754000,security,operating,0,0,0,0,0,0,0,0,0,1,50,118,Success
Skycross,FL,Viera,2000-01-01,2009-02-03,2012-07-09,3,37500000,manufacturing,operating,0,0,0,0,0,0,0,0,0,1,109,150,Success
Skydeck,CA,Palo Alto,2012-12-10,2008-02-01,2008-09-29,2,4000000,mobile,operating,0,0,1,0,0,0,0,0,0,0,58,51,Failure
Skyera,CA,San Jose,2010-01-01,2013-02-21,2013-02-21,1,51600000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,37,37,Success
Skyfire Labs,CA,Mountain View,2006-04-01,2007-06-01,2012-10-12,5,40800000,enterprise,acquired,0,0,0,1,0,0,0,0,0,0,14,78,Success
Skyhook Wireless,MA,Boston,2003-01-01,2004-01-01,2007-07-16,3,16800000,web,operating,0,1,0,0,0,0,0,0,0,0,12,54,Success
Skylight Healthcare Systems,CA,San Diego,1999-01-01,2011-10-25,2013-07-23,3,15950000,health,operating,0,0,0,0,0,0,0,0,0,1,153,174,Success
Skyline Innovations,DC,Washington,2009-08-01,2012-07-02,2013-06-02,2,3000000,cleantech,operating,0,0,0,0,0,0,0,0,0,1,35,46,Failure
Skyonic,TX,Austin,2005-01-01,2010-02-08,2013-06-25,4,131000000,cleantech,operating,0,0,0,0,0,0,0,0,0,1,61,101,Success
Skyrider,CA,Mountain View,2003-01-01,2006-10-23,2008-03-05,2,17000000,software,closed,1,0,0,0,0,0,0,0,0,0,45,62,Failure
Skyscraper,CA,San Francisco,2012-01-01,2012-05-22,2012-12-03,2,500000,advertising,operating,0,0,0,0,1,0,0,0,0,0,4,11,Failure
Skytap,WA,Seattle,2006-01-01,2007-08-01,2010-12-31,3,23000000,enterprise,operating,0,0,0,1,0,0,0,0,0,0,19,59,Success
Skytide,CA,Oakland,2004-01-01,2005-08-15,2005-08-15,1,6000000,software,operating,1,0,0,0,0,0,0,0,0,0,19,19,Failure
Skytree,CA,San Jose,2012-01-01,2012-02-23,2013-04-30,4,21575000,analytics,operating,0,0,0,0,0,0,0,0,0,1,1,15,Success
Skyway Software,FL,Tampa,2001-01-01,2007-05-16,2007-05-16,1,4000000,software,closed,1,0,0,0,0,0,0,0,0,0,76,76,Failure
Skyword,MA,Boston,2010-12-20,2011-03-04,2013-05-17,4,14456000,search,operating,0,0,0,0,0,0,0,0,0,1,3,29,Success
Slacker,CA,San Diego,2006-01-01,2007-06-01,2011-02-10,6,73100000,music,operating,0,0,0,0,0,0,0,0,0,1,17,61,Success
Sleep.FM,PA,Philadelphia,2006-11-01,2008-09-30,2008-09-30,1,15000,hardware,operating,0,0,0,0,0,0,0,0,0,1,22,22,Failure
Slice,CA,Palo Alto,2010-01-01,2011-05-25,2013-08-23,2,32400000,web,operating,0,1,0,0,0,0,0,0,0,0,16,43,Success
Slide,CA,San Francisco,2005-08-01,2005-01-01,2008-01-01,4,78000000,public_relations,acquired,0,0,0,0,0,0,0,0,0,1,7,29,Success
Slime Sandwich,CO,Denver,2009-01-01,2009-10-01,2010-03-31,2,2750000,games_video,operating,0,0,0,0,0,1,0,0,0,0,9,14,Failure
Slipstream,CA,Oakland,2010-06-01,2010-08-31,2010-08-31,1,20000,web,closed,0,1,0,0,0,0,0,0,0,0,2,2,Failure
Smaato,CA,San Francisco,2005-08-18,2008-01-01,2011-06-01,4,18000000,advertising,operating,0,0,0,0,1,0,0,0,0,0,29,70,Success
Small Bone Innovations,PA,Morrisville,2009-05-01,2008-01-01,2011-12-07,6,244000000,medical,operating,0,0,0,0,0,0,0,0,0,1,16,31,Success
Small Demons,CA,Marina Del Rey,2009-10-01,2010-01-01,2012-07-16,4,2966169,web,operating,0,1,0,0,0,0,0,0,0,0,3,33,Failure
Small World Labs,TX,Austin,2005-06-01,2008-03-19,2008-03-19,1,1000000,network_hosting,operating,0,0,0,0,0,0,0,0,0,1,33,33,Failure
Smalltown,CA,San Mateo,2005-01-15,2005-11-01,2005-11-01,1,4000000,web,operating,0,1,0,0,0,0,0,0,0,0,10,10,Failure
Smart Pipe,TX,Katy,2000-01-01,2013-09-05,2013-09-05,1,12000000,cleantech,operating,0,0,0,0,0,0,0,0,0,1,164,164,Success
SmartAsset,NY,New York,2012-01-01,2012-08-14,2012-10-30,2,2400000,finance,operating,0,0,0,0,0,0,0,0,0,1,7,9,Failure
SmartDrive Systems,CA,San Diego,2004-01-01,2007-01-23,2012-06-18,4,118000000,analytics,operating,0,0,0,0,0,0,0,0,0,1,36,101,Success
SmartLink Radio Networks,CT,Wallingford,1991-01-01,2005-01-31,2005-01-31,1,15000000,public_relations,operating,0,0,0,0,0,0,0,0,0,1,168,168,Success
SmartRecruiters,CA,San Francisco,2010-09-01,2012-01-09,2013-08-22,2,15460000,software,operating,1,0,0,0,0,0,0,0,0,0,16,35,Success
